transaction_id,customer_id,timestamp,amount,merchant_category,location,customer_home_location,customer_avg_monthly_spend,is_fraud
TXN0009029,CUST00378,2025-02-18 12:10:00,181.79,Restaurant,Segou,Segou,623.8,0
TXN0006844,CUST00465,2025-02-18 12:38:00,41.99,Restaurant,Segou,Segou,120.62,0
TXN0001200,CUST00122,2025-02-18 12:43:00,123.74,Cash Withdrawal,Sikasso,Sikasso,427.11,0
TXN0010916,CUST00228,2025-02-18 12:50:00,169.07,Utilities,Segou,Segou,93.65,0
TXN0007070,CUST00240,2025-02-18 13:15:00,8.91,Cash Withdrawal,Bamako,Bamako,305.36,0
TXN0012786,CUST00480,2025-02-18 13:25:00,110.68,Electronics,Segou,Segou,128.57,0
TXN0006644,CUST00219,2025-02-18 13:29:00,26.17,Other,Segou,Segou,52.55,0
TXN0012059,CUST00462,2025-02-18 13:32:00,100.02,Utilities,Mopti,Mopti,138.39,0
TXN0005107,CUST00190,2025-02-18 14:01:00,121.95,Travel,Bamako,Bamako,284.57,0
TXN0013000,CUST00237,2025-02-18 14:24:00,37.0,Utilities,Sikasso,Sikasso,113.7,0
TXN0019066,CUST00202,2025-02-18 14:27:00,559.11,Restaurant,Kayes,Kayes,364.24,0
TXN0014447,CUST00125,2025-02-18 15:24:00,383.51,Groceries,Mopti,Mopti,818.01,0
TXN0000970,CUST00144,2025-02-18 16:02:00,71.77,Restaurant,Sikasso,Sikasso,74.16,0
TXN0014590,CUST00088,2025-02-18 16:44:00,158.34,Mobile Money Transfer,Kayes,Kayes,499.88,0
TXN0015292,CUST00133,2025-02-18 16:50:00,48.32,Cash Withdrawal,Mopti,Mopti,352.86,0
TXN0019288,CUST00345,2025-02-18 16:58:00,51.26,Utilities,Segou,Segou,101.87,0
TXN0001791,CUST00491,2025-02-18 17:34:00,49.33,Restaurant,Bamako,Bamako,132.9,0
TXN0001786,CUST00397,2025-02-18 17:40:00,311.9,Other,Kayes,Kayes,906.35,0
TXN0014302,CUST00046,2025-02-18 17:56:00,156.7,Cash Withdrawal,Bamako,Bamako,293.77,0
TXN0004059,CUST00324,2025-02-18 18:34:00,138.08,Restaurant,Kayes,Kayes,605.83,0
TXN0007054,CUST00189,2025-02-18 18:41:00,37.26,Other,Kayes,Kayes,43.54,0
TXN0000648,CUST00256,2025-02-18 18:45:00,29.48,Groceries,Bamako,Bamako,331.61,0
TXN0000540,CUST00436,2025-02-18 18:50:00,108.15,Restaurant,Sikasso,Sikasso,492.38,0
TXN0012392,CUST00051,2025-02-18 19:14:00,51.36,Online Retail,Kayes,Kayes,56.41,0
TXN0017092,CUST00156,2025-02-18 19:24:00,1115.99,Mobile Money Transfer,Abroad - Other,Mopti,243.71,1
TXN0010969,CUST00009,2025-02-18 20:00:00,85.23,Other,Bamako,Bamako,228.47,0
TXN0019421,CUST00143,2025-02-18 20:18:00,12.34,Cash Withdrawal,Mopti,Mopti,46.96,0
TXN0013138,CUST00351,2025-02-18 20:22:00,31.17,Restaurant,Segou,Segou,261.73,0
TXN0001683,CUST00128,2025-02-18 20:29:00,83.64,Restaurant,Sikasso,Sikasso,308.23,0
TXN0009921,CUST00261,2025-02-18 20:31:00,62.07,Restaurant,Mopti,Mopti,145.77,0
TXN0003224,CUST00253,2025-02-18 20:39:00,277.45,Utilities,Mopti,Mopti,298.15,0
TXN0001023,CUST00332,2025-02-18 21:06:00,28.25,Restaurant,Bamako,Sikasso,33.58,0
TXN0001942,CUST00085,2025-02-18 22:15:00,30.45,Travel,Sikasso,Sikasso,46.54,0
TXN0016294,CUST00099,2025-02-18 22:25:00,91.96,Electronics,Bamako,Bamako,178.42,0
TXN0014425,CUST00426,2025-02-18 22:35:00,125.42,Travel,Bamako,Bamako,196.69,0
TXN0008812,CUST00048,2025-02-18 22:46:00,32.31,Mobile Money Transfer,Bamako,Bamako,209.6,0
TXN0018118,CUST00372,2025-02-18 22:48:00,175.31,Utilities,Bamako,Bamako,512.53,0
TXN0015112,CUST00354,2025-02-18 23:13:00,1720.2,Mobile Money Transfer,Abroad - USA,Kayes,394.28,1
TXN0012449,CUST00187,2025-02-18 23:15:00,159.14,Online Retail,Mopti,Mopti,280.25,0
TXN0018727,CUST00275,2025-02-18 23:45:00,157.56,Cash Withdrawal,Kayes,Kayes,243.64,0
TXN0006206,CUST00452,2025-02-19 00:54:00,73.37,Other,Kayes,Kayes,270.97,0
TXN0009331,CUST00341,2025-02-19 00:56:00,47.51,Restaurant,Bamako,Bamako,209.61,0
TXN0001551,CUST00195,2025-02-19 01:03:00,11.97,Utilities,Mopti,Mopti,104.37,0
TXN0018743,CUST00084,2025-02-19 01:08:00,1998.31,Cash Withdrawal,Abroad - Europe,Kayes,395.17,1
TXN0015644,CUST00381,2025-02-19 02:06:00,191.69,Mobile Money Transfer,Bamako,Bamako,245.08,0
TXN0002266,CUST00440,2025-02-19 02:24:00,775.83,Mobile Money Transfer,Sikasso,Sikasso,625.29,0
TXN0003155,CUST00367,2025-02-19 02:48:00,32.33,Fuel,Segou,Segou,203.4,0
TXN0003820,CUST00459,2025-02-19 02:50:00,12.46,Fuel,Sikasso,Sikasso,137.21,0
TXN0013402,CUST00241,2025-02-19 02:55:00,845.84,Cash Withdrawal,Abroad - Other,Bamako,464.88,1
TXN0012602,CUST00138,2025-02-19 02:56:00,114.0,Utilities,Bamako,Bamako,260.95,0
TXN0012430,CUST00214,2025-02-19 03:07:00,275.74,Restaurant,Bamako,Bamako,243.29,0
TXN0011494,CUST00430,2025-02-19 03:16:00,234.8,Online Retail,Bamako,Bamako,703.34,0
TXN0017278,CUST00258,2025-02-19 03:29:00,317.96,Cash Withdrawal,Bamako,Bamako,358.0,0
TXN0016796,CUST00046,2025-02-19 03:52:00,90.44,Electronics,Bamako,Bamako,293.77,0
TXN0012362,CUST00048,2025-02-19 03:52:00,66.11,Groceries,Bamako,Bamako,209.6,0
TXN0000198,CUST00355,2025-02-19 04:30:00,113.4,Fuel,Segou,Segou,601.73,0
TXN0013956,CUST00287,2025-02-19 04:41:00,89.61,Groceries,Segou,Segou,624.53,0
TXN0002347,CUST00205,2025-02-19 05:01:00,33.37,Online Retail,Abroad - USA,Kayes,64.56,0
TXN0007427,CUST00455,2025-02-19 05:06:00,208.59,Cash Withdrawal,Segou,Segou,295.92,0
TXN0009035,CUST00244,2025-02-19 05:19:00,23.45,Other,Abroad - Other,Sikasso,162.61,0
TXN0006047,CUST00441,2025-02-19 05:35:00,216.53,Utilities,Sikasso,Sikasso,375.87,0
TXN0007693,CUST00218,2025-02-19 05:40:00,396.3,Electronics,Bamako,Bamako,390.78,0
TXN0008610,CUST00180,2025-02-19 05:49:00,282.66,Mobile Money Transfer,Abroad - Europe,Segou,53.48,1
TXN0011737,CUST00223,2025-02-19 06:20:00,384.67,Other,Bamako,Bamako,387.86,0
TXN0008489,CUST00498,2025-02-19 06:27:00,108.18,Online Retail,Bamako,Bamako,413.72,0
TXN0000682,CUST00023,2025-02-19 07:52:00,423.35,Online Retail,Bamako,Bamako,396.96,0
TXN0000115,CUST00499,2025-02-19 08:31:00,242.53,Utilities,Bamako,Bamako,484.8,0
TXN0000534,CUST00487,2025-02-19 08:35:00,68.31,Travel,Segou,Segou,374.45,0
TXN0015406,CUST00203,2025-02-19 08:36:00,32.84,Groceries,Kayes,Kayes,134.15,0
TXN0000212,CUST00328,2025-02-19 08:56:00,468.42,Travel,Segou,Segou,786.06,0
TXN0002651,CUST00362,2025-02-19 09:14:00,227.07,Utilities,Sikasso,Sikasso,154.55,0
TXN0010879,CUST00208,2025-02-19 09:18:00,97.81,Cash Withdrawal,Mopti,Mopti,358.22,0
TXN0011939,CUST00383,2025-02-19 10:14:00,724.31,Online Retail,Segou,Segou,431.19,0
TXN0006895,CUST00425,2025-02-19 10:14:00,33.51,Other,Segou,Segou,79.66,0
TXN0009203,CUST00018,2025-02-19 10:32:00,248.58,Mobile Money Transfer,Segou,Segou,588.02,0
TXN0015597,CUST00201,2025-02-19 11:01:00,34.97,Other,Segou,Segou,75.06,0
TXN0015803,CUST00427,2025-02-19 11:38:00,322.64,Mobile Money Transfer,Segou,Segou,622.24,0
TXN0001071,CUST00023,2025-02-19 11:53:00,30.66,Cash Withdrawal,Bamako,Bamako,396.96,0
TXN0006679,CUST00022,2025-02-19 12:13:00,734.42,Other,Segou,Segou,767.26,0
TXN0008595,CUST00469,2025-02-19 12:33:00,23.26,Cash Withdrawal,Mopti,Mopti,258.58,0
TXN0003125,CUST00381,2025-02-19 12:50:00,107.1,Utilities,Bamako,Bamako,245.08,0
TXN0001815,CUST00199,2025-02-19 13:25:00,238.74,Fuel,Segou,Segou,492.67,0
TXN0017333,CUST00372,2025-02-19 13:39:00,170.44,Restaurant,Bamako,Bamako,512.53,0
TXN0016346,CUST00315,2025-02-19 13:42:00,49.25,Groceries,Sikasso,Sikasso,231.28,0
TXN0003818,CUST00177,2025-02-19 13:43:00,61.01,Restaurant,Kayes,Kayes,77.56,0
TXN0017991,CUST00296,2025-02-19 13:46:00,180.62,Restaurant,Bamako,Bamako,946.46,0
TXN0001918,CUST00341,2025-02-19 13:50:00,117.81,Utilities,Bamako,Bamako,209.61,0
TXN0002170,CUST00455,2025-02-19 14:03:00,174.3,Mobile Money Transfer,Segou,Segou,295.92,0
TXN0015146,CUST00274,2025-02-19 14:06:00,62.18,Restaurant,Segou,Segou,125.09,0
TXN0009407,CUST00005,2025-02-19 14:06:00,92.03,Online Retail,Sikasso,Sikasso,798.81,0
TXN0013962,CUST00147,2025-02-19 14:25:00,21.53,Travel,Segou,Segou,57.27,0
TXN0003775,CUST00023,2025-02-19 14:38:00,341.53,Travel,Bamako,Bamako,396.96,0
TXN0018672,CUST00191,2025-02-19 14:59:00,483.92,Electronics,Mopti,Mopti,216.04,0
TXN0018856,CUST00316,2025-02-19 15:02:00,39.0,Utilities,Segou,Segou,138.52,0
TXN0004244,CUST00126,2025-02-19 15:04:00,34.18,Mobile Money Transfer,Mopti,Mopti,39.53,0
TXN0009158,CUST00208,2025-02-19 15:11:00,545.29,Cash Withdrawal,Mopti,Mopti,358.22,0
TXN0000670,CUST00393,2025-02-19 15:30:00,146.55,Cash Withdrawal,Sikasso,Sikasso,175.92,0
TXN0013280,CUST00305,2025-02-19 15:50:00,79.03,Fuel,Kayes,Kayes,156.63,0
TXN0012476,CUST00012,2025-02-19 16:33:00,59.56,Cash Withdrawal,Segou,Segou,259.21,0
TXN0001415,CUST00415,2025-02-19 17:01:00,68.59,Utilities,Mopti,Mopti,239.01,0
TXN0004738,CUST00112,2025-02-19 17:13:00,396.68,Restaurant,Kayes,Kayes,393.65,0
TXN0001387,CUST00455,2025-02-19 17:31:00,62.33,Other,Segou,Segou,295.92,0
TXN0017893,CUST00175,2025-02-19 17:38:00,172.32,Groceries,Kayes,Kayes,194.72,0
TXN0008872,CUST00072,2025-02-19 17:58:00,28.83,Restaurant,Kayes,Mopti,259.51,0
TXN0012241,CUST00211,2025-02-19 18:13:00,19.71,Utilities,Segou,Segou,274.38,0
TXN0010266,CUST00152,2025-02-19 18:20:00,896.32,Other,Mopti,Mopti,1152.77,0
TXN0008251,CUST00088,2025-02-19 18:24:00,103.55,Electronics,Kayes,Kayes,499.88,0
TXN0009412,CUST00494,2025-02-19 18:29:00,103.95,Travel,Sikasso,Sikasso,566.18,0
TXN0016047,CUST00060,2025-02-19 18:35:00,78.33,Online Retail,Segou,Segou,93.6,0
TXN0000764,CUST00237,2025-02-19 18:41:00,30.36,Restaurant,Sikasso,Sikasso,113.7,0
TXN0001736,CUST00161,2025-02-19 19:51:00,34.75,Groceries,Bamako,Bamako,25.08,0
TXN0018378,CUST00117,2025-02-19 19:53:00,202.26,Mobile Money Transfer,Sikasso,Sikasso,168.44,0
TXN0005404,CUST00157,2025-02-19 20:05:00,24.46,Mobile Money Transfer,Sikasso,Sikasso,158.84,0
TXN0009385,CUST00143,2025-02-19 20:17:00,15.78,Online Retail,Mopti,Mopti,46.96,0
TXN0008008,CUST00350,2025-02-19 20:30:00,111.31,Online Retail,Segou,Segou,475.2,0
TXN0010028,CUST00293,2025-02-19 20:33:00,319.1,Cash Withdrawal,Segou,Segou,288.86,0
TXN0004892,CUST00075,2025-02-19 20:59:00,77.31,Utilities,Segou,Segou,112.22,0
TXN0006462,CUST00479,2025-02-19 21:01:00,248.66,Online Retail,Mopti,Mopti,256.66,0
TXN0008765,CUST00104,2025-02-19 21:33:00,30.7,Restaurant,Segou,Segou,26.58,0
TXN0014038,CUST00037,2025-02-19 21:58:00,81.66,Groceries,Kayes,Kayes,238.06,0
TXN0011932,CUST00111,2025-02-19 22:10:00,148.53,Restaurant,Kayes,Kayes,543.33,0
TXN0009218,CUST00297,2025-02-19 22:19:00,257.07,Other,Segou,Segou,301.47,0
TXN0003696,CUST00324,2025-02-19 22:54:00,189.3,Other,Kayes,Kayes,605.83,0
TXN0014943,CUST00304,2025-02-19 22:55:00,150.95,Utilities,Mopti,Mopti,137.45,0
TXN0014568,CUST00257,2025-02-19 23:46:00,118.62,Travel,Segou,Segou,283.64,0
TXN0001674,CUST00001,2025-02-19 23:50:00,256.12,Utilities,Mopti,Mopti,817.74,0
TXN0010820,CUST00254,2025-02-19 23:53:00,113.46,Cash Withdrawal,Kayes,Kayes,493.16,0
TXN0002073,CUST00467,2025-02-20 00:06:00,237.55,Groceries,Mopti,Mopti,393.91,0
TXN0017467,CUST00415,2025-02-20 00:10:00,74.66,Utilities,Mopti,Mopti,239.01,0
TXN0004840,CUST00446,2025-02-20 00:11:00,33.42,Travel,Mopti,Mopti,103.27,0
TXN0015957,CUST00243,2025-02-20 00:14:00,69.13,Other,Segou,Segou,518.3,0
TXN0000850,CUST00181,2025-02-20 00:23:00,688.08,Mobile Money Transfer,Abroad - Other,Mopti,386.67,0
TXN0015281,CUST00321,2025-02-20 00:40:00,70.08,Fuel,Bamako,Bamako,322.41,0
TXN0019189,CUST00398,2025-02-20 00:58:00,200.77,Utilities,Bamako,Bamako,507.29,0
TXN0000825,CUST00046,2025-02-20 01:03:00,81.32,Fuel,Bamako,Bamako,293.77,0
TXN0019648,CUST00436,2025-02-20 01:07:00,476.0,Online Retail,Sikasso,Sikasso,492.38,0
TXN0004766,CUST00442,2025-02-20 01:36:00,111.33,Other,Bamako,Bamako,427.65,0
TXN0003651,CUST00489,2025-02-20 01:47:00,126.83,Online Retail,Bamako,Bamako,284.25,0
TXN0019094,CUST00499,2025-02-20 01:51:00,47.35,Other,Bamako,Bamako,484.8,0
TXN0011751,CUST00167,2025-02-20 02:06:00,34.27,Cash Withdrawal,Mopti,Mopti,88.9,0
TXN0014843,CUST00184,2025-02-20 02:31:00,206.31,Online Retail,Segou,Segou,158.63,0
TXN0007773,CUST00201,2025-02-20 02:34:00,176.88,Utilities,Kayes,Segou,75.06,0
TXN0012124,CUST00236,2025-02-20 03:02:00,157.4,Mobile Money Transfer,Kayes,Kayes,580.54,0
TXN0007966,CUST00027,2025-02-20 03:02:00,123.86,Fuel,Kayes,Kayes,201.37,0
TXN0000404,CUST00084,2025-02-20 03:11:00,125.13,Restaurant,Kayes,Kayes,395.17,0
TXN0007752,CUST00413,2025-02-20 03:26:00,231.99,Restaurant,Segou,Segou,358.8,0
TXN0002207,CUST00449,2025-02-20 03:27:00,38.08,Groceries,Segou,Segou,52.53,0
TXN0009283,CUST00155,2025-02-20 03:29:00,211.15,Fuel,Sikasso,Sikasso,223.07,0
TXN0018639,CUST00471,2025-02-20 03:33:00,101.61,Utilities,Mopti,Mopti,156.84,0
TXN0011344,CUST00441,2025-02-20 03:37:00,676.92,Utilities,Sikasso,Sikasso,375.87,0
TXN0014761,CUST00264,2025-02-20 04:06:00,53.36,Other,Kayes,Kayes,154.96,0
TXN0016936,CUST00189,2025-02-20 04:15:00,53.39,Mobile Money Transfer,Kayes,Kayes,43.54,0
TXN0002638,CUST00331,2025-02-20 04:34:00,45.71,Travel,Segou,Segou,173.17,0
TXN0014900,CUST00020,2025-02-20 04:59:00,73.98,Electronics,Segou,Segou,273.08,0
TXN0008434,CUST00301,2025-02-20 05:01:00,141.09,Electronics,Kayes,Kayes,173.13,0
TXN0016893,CUST00162,2025-02-20 05:21:00,70.54,Restaurant,Bamako,Bamako,64.49,0
TXN0011008,CUST00300,2025-02-20 05:21:00,51.92,Electronics,Bamako,Sikasso,287.91,0
TXN0018222,CUST00434,2025-02-20 05:38:00,670.36,Electronics,Segou,Mopti,721.84,0
TXN0010680,CUST00055,2025-02-20 05:46:00,70.65,Other,Mopti,Mopti,226.04,0
TXN0019565,CUST00030,2025-02-20 05:47:00,17.91,Fuel,Segou,Segou,66.67,0
TXN0013409,CUST00088,2025-02-20 05:53:00,557.65,Travel,Kayes,Kayes,499.88,0
TXN0014288,CUST00021,2025-02-20 06:10:00,595.87,Online Retail,Sikasso,Sikasso,899.06,0
TXN0017985,CUST00216,2025-02-20 06:26:00,168.84,Mobile Money Transfer,Sikasso,Sikasso,413.63,0
TXN0004700,CUST00235,2025-02-20 06:45:00,104.67,Electronics,Sikasso,Sikasso,194.78,0
TXN0018372,CUST00361,2025-02-20 06:47:00,328.02,Fuel,Segou,Segou,365.53,0
TXN0009982,CUST00496,2025-02-20 07:13:00,268.39,Utilities,Sikasso,Sikasso,289.06,0
TXN0018630,CUST00156,2025-02-20 07:31:00,528.37,Groceries,Mopti,Mopti,243.71,0
TXN0010050,CUST00091,2025-02-20 07:37:00,482.49,Fuel,Mopti,Mopti,645.96,0
TXN0013430,CUST00048,2025-02-20 07:54:00,127.73,Cash Withdrawal,Bamako,Bamako,209.6,0
TXN0003803,CUST00106,2025-02-20 08:03:00,86.96,Electronics,Segou,Segou,253.58,0
TXN0018486,CUST00143,2025-02-20 08:10:00,25.4,Mobile Money Transfer,Mopti,Mopti,46.96,0
TXN0015181,CUST00189,2025-02-20 08:50:00,11.5,Utilities,Kayes,Kayes,43.54,0
TXN0009542,CUST00238,2025-02-20 09:34:00,411.82,Mobile Money Transfer,Bamako,Bamako,647.93,0
TXN0013296,CUST00426,2025-02-20 09:51:00,104.09,Cash Withdrawal,Bamako,Bamako,196.69,0
TXN0004074,CUST00077,2025-02-20 10:49:00,90.36,Cash Withdrawal,Kayes,Kayes,426.67,0
TXN0019716,CUST00084,2025-02-20 10:54:00,69.81,Electronics,Kayes,Kayes,395.17,0
TXN0005127,CUST00244,2025-02-20 11:00:00,112.46,Restaurant,Mopti,Sikasso,162.61,0
TXN0005443,CUST00265,2025-02-20 11:00:00,163.44,Fuel,Kayes,Kayes,157.59,0
TXN0014747,CUST00413,2025-02-20 11:14:00,113.92,Fuel,Segou,Segou,358.8,0
TXN0014118,CUST00157,2025-02-20 11:34:00,26.84,Other,Sikasso,Sikasso,158.84,0
TXN0014411,CUST00454,2025-02-20 11:49:00,70.75,Utilities,Mopti,Mopti,345.37,0
TXN0010339,CUST00029,2025-02-20 11:51:00,426.8,Utilities,Bamako,Kayes,716.59,0
TXN0009554,CUST00372,2025-02-20 12:11:00,198.9,Electronics,Bamako,Bamako,512.53,0
TXN0011145,CUST00236,2025-02-20 12:43:00,130.48,Cash Withdrawal,Kayes,Kayes,580.54,0
TXN0002992,CUST00355,2025-02-20 12:49:00,419.37,Other,Segou,Segou,601.73,0
TXN0017910,CUST00187,2025-02-20 12:51:00,137.34,Online Retail,Mopti,Mopti,280.25,0
TXN0000362,CUST00124,2025-02-20 12:53:00,246.67,Mobile Money Transfer,Bamako,Bamako,338.91,0
TXN0014528,CUST00158,2025-02-20 13:52:00,27.62,Cash Withdrawal,Mopti,Mopti,203.8,0
TXN0001871,CUST00369,2025-02-20 14:20:00,121.16,Online Retail,Bamako,Bamako,167.62,0
TXN0004403,CUST00459,2025-02-20 14:25:00,18.58,Mobile Money Transfer,Sikasso,Sikasso,137.21,0
TXN0003530,CUST00415,2025-02-20 14:49:00,122.89,Restaurant,Mopti,Mopti,239.01,0
TXN0019018,CUST00150,2025-02-20 15:08:00,249.15,Cash Withdrawal,Kayes,Kayes,537.77,0
TXN0003827,CUST00483,2025-02-20 15:32:00,15.8,Groceries,Bamako,Bamako,28.56,0
TXN0018202,CUST00324,2025-02-20 15:48:00,207.32,Restaurant,Kayes,Kayes,605.83,0
TXN0011968,CUST00435,2025-02-20 16:01:00,64.69,Online Retail,Segou,Segou,500.97,0
TXN0005026,CUST00270,2025-02-20 16:07:00,45.24,Groceries,Sikasso,Sikasso,182.19,0
TXN0018540,CUST00214,2025-02-20 16:16:00,135.85,Restaurant,Bamako,Bamako,243.29,0
TXN0015074,CUST00014,2025-02-20 16:24:00,94.19,Online Retail,Segou,Segou,391.05,0
TXN0003506,CUST00474,2025-02-20 16:33:00,414.77,Travel,Mopti,Mopti,720.7,0
TXN0018557,CUST00364,2025-02-20 16:48:00,144.17,Mobile Money Transfer,Segou,Segou,344.37,0
TXN0014972,CUST00252,2025-02-20 16:50:00,24.72,Cash Withdrawal,Bamako,Bamako,243.34,0
TXN0003609,CUST00094,2025-02-20 17:02:00,100.26,Electronics,Kayes,Kayes,328.98,0
TXN0018575,CUST00130,2025-02-20 17:19:00,79.16,Electronics,Mopti,Mopti,271.79,0
TXN0005776,CUST00306,2025-02-20 17:22:00,144.41,Travel,Kayes,Kayes,330.39,0
TXN0019041,CUST00347,2025-02-20 17:44:00,138.21,Electronics,Sikasso,Kayes,154.9,0
TXN0013468,CUST00175,2025-02-20 18:00:00,158.27,Fuel,Kayes,Kayes,194.72,0
TXN0017173,CUST00083,2025-02-20 18:37:00,71.33,Groceries,Sikasso,Sikasso,259.43,0
TXN0004617,CUST00255,2025-02-20 19:07:00,93.36,Restaurant,Sikasso,Sikasso,210.81,0
TXN0003181,CUST00244,2025-02-20 19:26:00,231.17,Electronics,Sikasso,Sikasso,162.61,0
TXN0018093,CUST00325,2025-02-20 19:40:00,85.26,Utilities,Kayes,Kayes,290.02,0
TXN0013298,CUST00163,2025-02-20 19:57:00,83.62,Cash Withdrawal,Bamako,Bamako,127.6,0
TXN0013851,CUST00072,2025-02-20 20:07:00,29.2,Utilities,Abroad - USA,Mopti,259.51,0
TXN0017025,CUST00446,2025-02-20 20:20:00,165.48,Restaurant,Mopti,Mopti,103.27,0
TXN0016836,CUST00094,2025-02-20 21:02:00,100.17,Utilities,Kayes,Kayes,328.98,0
TXN0018544,CUST00042,2025-02-20 21:13:00,41.36,Electronics,Bamako,Bamako,98.34,0
TXN0007769,CUST00096,2025-02-20 21:17:00,197.49,Groceries,Bamako,Bamako,267.15,0
TXN0003552,CUST00075,2025-02-20 21:17:00,186.72,Utilities,Segou,Segou,112.22,0
TXN0011519,CUST00234,2025-02-20 21:51:00,81.68,Fuel,Segou,Segou,174.95,0
TXN0002971,CUST00491,2025-02-20 22:27:00,3.43,Restaurant,Bamako,Bamako,132.9,0
TXN0004228,CUST00488,2025-02-20 22:54:00,216.36,Online Retail,Sikasso,Sikasso,265.01,0
TXN0004557,CUST00290,2025-02-20 23:10:00,407.81,Restaurant,Mopti,Sikasso,279.5,0
TXN0007985,CUST00025,2025-02-20 23:24:00,326.77,Cash Withdrawal,Sikasso,Sikasso,516.08,0
TXN0004188,CUST00492,2025-02-20 23:33:00,344.3,Travel,Mopti,Mopti,573.89,0
TXN0015473,CUST00191,2025-02-20 23:37:00,46.02,Cash Withdrawal,Mopti,Mopti,216.04,0
TXN0012209,CUST00200,2025-02-21 00:09:00,24.35,Online Retail,Kayes,Kayes,36.11,0
TXN0011385,CUST00277,2025-02-21 00:31:00,36.46,Restaurant,Kayes,Kayes,162.56,0
TXN0002113,CUST00246,2025-02-21 00:38:00,245.39,Cash Withdrawal,Sikasso,Sikasso,173.27,0
TXN0012535,CUST00321,2025-02-21 00:52:00,110.28,Groceries,Bamako,Bamako,322.41,0
TXN0000707,CUST00311,2025-02-21 00:55:00,278.54,Mobile Money Transfer,Sikasso,Segou,413.79,0
TXN0003891,CUST00180,2025-02-21 01:06:00,130.54,Restaurant,Segou,Segou,53.48,0
TXN0004989,CUST00357,2025-02-21 01:07:00,538.55,Groceries,Kayes,Kayes,759.36,0
TXN0002539,CUST00182,2025-02-21 01:13:00,73.61,Fuel,Kayes,Kayes,24.72,0
TXN0014088,CUST00200,2025-02-21 01:36:00,40.1,Electronics,Kayes,Kayes,36.11,0
TXN0006511,CUST00254,2025-02-21 01:37:00,395.85,Electronics,Kayes,Kayes,493.16,0
TXN0019665,CUST00438,2025-02-21 01:54:00,17.23,Electronics,Kayes,Kayes,65.91,0
TXN0000368,CUST00119,2025-02-21 02:56:00,120.99,Fuel,Mopti,Mopti,163.67,0
TXN0015893,CUST00236,2025-02-21 02:56:00,481.51,Restaurant,Kayes,Kayes,580.54,0
TXN0013394,CUST00090,2025-02-21 03:17:00,71.45,Mobile Money Transfer,Kayes,Kayes,367.27,0
TXN0007162,CUST00420,2025-02-21 03:36:00,191.38,Electronics,Segou,Segou,237.78,0
TXN0017750,CUST00140,2025-02-21 04:34:00,212.66,Fuel,Kayes,Kayes,220.63,0
TXN0015353,CUST00442,2025-02-21 05:32:00,280.56,Mobile Money Transfer,Bamako,Bamako,427.65,0
TXN0004694,CUST00383,2025-02-21 05:32:00,456.67,Cash Withdrawal,Abroad - USA,Segou,431.19,1
TXN0008361,CUST00311,2025-02-21 05:36:00,120.08,Electronics,Segou,Segou,413.79,0
TXN0017972,CUST00090,2025-02-21 05:52:00,439.16,Restaurant,Kayes,Kayes,367.27,0
TXN0019031,CUST00044,2025-02-21 06:02:00,139.44,Online Retail,Bamako,Bamako,256.89,0
TXN0014117,CUST00215,2025-02-21 06:03:00,457.46,Electronics,Sikasso,Sikasso,773.6,0
TXN0005387,CUST00004,2025-02-21 06:05:00,55.21,Mobile Money Transfer,Mopti,Mopti,71.59,0
TXN0018508,CUST00391,2025-02-21 06:15:00,66.66,Travel,Segou,Segou,74.76,0
TXN0009718,CUST00094,2025-02-21 06:30:00,390.13,Groceries,Kayes,Kayes,328.98,0
TXN0004603,CUST00362,2025-02-21 06:41:00,132.8,Cash Withdrawal,Sikasso,Sikasso,154.55,0
TXN0001285,CUST00144,2025-02-21 06:53:00,62.82,Cash Withdrawal,Sikasso,Sikasso,74.16,0
TXN0015151,CUST00086,2025-02-21 07:03:00,46.87,Electronics,Mopti,Mopti,143.83,0
TXN0011540,CUST00279,2025-02-21 07:33:00,192.69,Mobile Money Transfer,Mopti,Mopti,1128.04,0
TXN0001633,CUST00443,2025-02-21 07:55:00,79.52,Utilities,Mopti,Mopti,308.5,0
TXN0013819,CUST00350,2025-02-21 08:13:00,79.18,Other,Segou,Segou,475.2,0
TXN0000918,CUST00222,2025-02-21 08:25:00,376.92,Restaurant,Bamako,Bamako,331.09,0
TXN0005032,CUST00222,2025-02-21 09:05:00,247.68,Groceries,Bamako,Bamako,331.09,0
TXN0013440,CUST00236,2025-02-21 09:07:00,167.18,Travel,Kayes,Kayes,580.54,0
TXN0002678,CUST00034,2025-02-21 09:26:00,165.53,Restaurant,Sikasso,Sikasso,233.14,0
TXN0016949,CUST00179,2025-02-21 10:04:00,435.54,Electronics,Bamako,Bamako,513.13,0
TXN0000494,CUST00203,2025-02-21 10:12:00,61.96,Travel,Kayes,Kayes,134.15,0
TXN0007092,CUST00469,2025-02-21 10:13:00,140.79,Mobile Money Transfer,Mopti,Mopti,258.58,0
TXN0013873,CUST00458,2025-02-21 10:25:00,289.3,Utilities,Kayes,Kayes,370.66,0
TXN0000112,CUST00403,2025-02-21 10:34:00,157.45,Travel,Kayes,Kayes,234.69,0
TXN0006155,CUST00270,2025-02-21 10:58:00,99.79,Mobile Money Transfer,Sikasso,Sikasso,182.19,0
TXN0018024,CUST00315,2025-02-21 11:05:00,376.22,Mobile Money Transfer,Abroad - Europe,Sikasso,231.28,1
